questions,option_A,option_B,option_C,option_D,correct_answer,option_E,source_file,source_folder,year,question,answer_llm,model_basename
"Primípara de 32 años, Rh negativo; actualmente puérpera de 96 horas de parto vaginal, manifiesta que su hijo es Rh 
positivo y ella no ha recibido inmunoglobulina anti-D durante su embarazo, ni en el puerperio inmediato. ¿Cuál es la 
conducta a seguir?",Diferir inmunoglobulina anti-D hasta el próximo embarazo,Administrar corticoides intramuscular,Solicitar prueba de coombs indirecta,Colocar inmunoglobulina anti-D inmediatamente,D,Ninguna de las anteriores,Prueba A,Year2025,2025,"Primípara de 32 años, Rh negativo; actualmente puérpera de 96 horas de parto vaginal, manifiesta que su hijo es Rh 
positivo y ella no ha recibido inmunoglobulina anti-D durante su embarazo, ni en el puerperio inmediato. ¿Cuál es la 
conducta a seguir? A) Diferir inmunoglobulina anti-D hasta el próximo embarazo B) Administrar corticoides intramuscular C) Solicitar prueba de coombs indirecta D) Colocar inmunoglobulina anti-D inmediatamente E) Ninguna de las anteriores","Respuesta final: D) Colocar inmunoglobulina anti-D inmediatamente. The mother is Rh negative and the baby is Rh positive, indicating that the mother has likely been sensitized to Rh-positive blood during the pregnancy. This requires immediate administration of Rh immunoglobulin to prevent the mother's immune system from attacking the baby's red blood cells. Delaying treatment until the next pregnancy (option A) is not appropriate as it would not prevent the current sensitization. Administering corticosteroids (option B) is not indicated in this scenario. While a Coombs indirect test (option C) could be performed to confirm sensitization, it is not necessary for immediate management. The correct course of action is to administer Rh immunoglobulin immediately (option D) to prevent further complications. Option E is incorrect as the mother has already given birth and is at risk for Rh sensitization.",JSL-MedLlama-3-8B-v2.0
"Varón de 70 años, acude a consulta, porque hace 8 meses presenta dolor epigástrico constante que no mejora a la 
ingesta de alimentos, llenura precoz y melena. Examen: MEN, REH, adenopatía supraclavicular izquierda. Abdomen: se 
palpa masa dolorosa en epigastrio. Laboratorio: Hb: 8 g/dL. ¿Cuál es el diagnóstico más probable?",NM gástrico,Úlcera duodenal,Linfoma gástrico,Tumor de Pancoast,A,Ninguna de las anteriores,Prueba A,Year2025,2025,"Varón de 70 años, acude a consulta, porque hace 8 meses presenta dolor epigástrico constante que no mejora a la 
ingesta de alimentos, llenura precoz y melena. Examen: MEN, REH, adenopatía supraclavicular izquierda. Abdomen: se 
palpa masa dolorosa en epigastrio. Laboratorio: Hb: 8 g/dL. ¿Cuál es el diagnóstico más probable? A) NM gástrico B) Úlcera duodenal C) Linfoma gástrico D) Tumor de Pancoast E) Ninguna de las anteriores","Resumen de la información: Paciente varón de 70 años con dolor epigástrico constante, llenura precoz y melena. Examen físico con adenopatía supraclavicular izquierda y masa dolorosa en el epigastrio. Laboratorio con Hb: 8 g/dL.  Diagnóstico más probable: Linfoma gástrico.  Respuesta final: C) Linfoma gástrico.",JSL-MedLlama-3-8B-v2.0
"Varón de 14 años post amigdalectomizado presenta alteración del gusto. Examen: ageusia en el tercio posterior de la 
lengua, anestesia de la faringe, sequedad oral parcial y dificultad en la deglución. ¿Qué par craneal se encuentra 
comprometido?",IX,VII,XI,XII,A,Ninguna de las anteriores,Prueba A,Year2025,2025,"Varón de 14 años post amigdalectomizado presenta alteración del gusto. Examen: ageusia en el tercio posterior de la 
lengua, anestesia de la faringe, sequedad oral parcial y dificultad en la deglución. ¿Qué par craneal se encuentra 
comprometido? A) IX B) VII C) XI D) XII E) Ninguna de las anteriores",Respuesta final: B) VII,JSL-MedLlama-3-8B-v2.0
"Lactante de 9 meses, desde hace 3 días presenta fiebre y vómitos frecuentes. Examen: T°: 39 ºC, piel caliente, poco 
elástica. Laboratorio: leucocitos 20,000/µL, abastonados: 700/µL; examen de orina: nitrito positivo y 100 
leucocitos/campo. ¿Cuál es la conducta más adecuada?",Hospitalizar para hidratación y antibioticoterapia parenteral,Iniciar hidratación por vía oral e indicar antibioticoterapia oral,Administrar antibioticoterapia parenteral,Realizar ecografía renal para descartar absceso,A,Ninguna de las anteriores,Prueba A,Year2025,2025,"Lactante de 9 meses, desde hace 3 días presenta fiebre y vómitos frecuentes. Examen: T°: 39 ºC, piel caliente, poco 
elástica. Laboratorio: leucocitos 20,000/µL, abastonados: 700/µL; examen de orina: nitrito positivo y 100 
leucocitos/campo. ¿Cuál es la conducta más adecuada? A) Hospitalizar para hidratación y antibioticoterapia parenteral B) Iniciar hidratación por vía oral e indicar antibioticoterapia oral C) Administrar antibioticoterapia parenteral D) Realizar ecografía renal para descartar absceso E) Ninguna de las anteriores",Respuesta final: B) Iniciar hidratación por vía oral e indicar antibioticoterapia oral.,JSL-MedLlama-3-8B-v2.0
"Desde hace tres años, el centro de salud ubicado en el ámbito de una comunidad cuya principal actividad económica es 
la explotación minera, ha incrementado la notificación de casos de menores de diez años con retardo del desarrollo 
psicomotor, irritabilidad, cefalea, vómitos y disgeusia. ¿Qué contaminante ambiental es la causa más probable?",Azufre,Arsénico,Plomo,Níquel,C,Ninguna de las anteriores,Prueba A,Year2025,2025,"Desde hace tres años, el centro de salud ubicado en el ámbito de una comunidad cuya principal actividad económica es 
la explotación minera, ha incrementado la notificación de casos de menores de diez años con retardo del desarrollo 
psicomotor, irritabilidad, cefalea, vómitos y disgeusia. ¿Qué contaminante ambiental es la causa más probable? A) Azufre B) Arsénico C) Plomo D) Níquel E) Ninguna de las anteriores",Respuesta final: B) Arsénico,JSL-MedLlama-3-8B-v2.0
"Varón de 36 años que acude por astenia, fatigabilidad. Examen: palidez de piel y mucosa. Laboratorio: anemia 
normocítica, normocrómica, hierro sérico disminuido, saturación de transferrina baja y ferritina aumentada. ¿Cuál es 
el mecanismo fisiopatológico de la anemia?",Disminución de la respuesta eritropoyética,Secuestro de hierro en los macrófagos,Producción inadecuada de transferrina,Aumento de la hepcidina,D,Ninguna de las anteriores,Prueba A,Year2025,2025,"Varón de 36 años que acude por astenia, fatigabilidad. Examen: palidez de piel y mucosa. Laboratorio: anemia 
normocítica, normocrómica, hierro sérico disminuido, saturación de transferrina baja y ferritina aumentada. ¿Cuál es 
el mecanismo fisiopatológico de la anemia? A) Disminución de la respuesta eritropoyética B) Secuestro de hierro en los macrófagos C) Producción inadecuada de transferrina D) Aumento de la hepcidina E) Ninguna de las anteriores","Resumen de la información: El paciente es un varón de 36 años que presenta astenia y fatigabilidad. El examen revela palidez de piel y mucosa. Los resultados del laboratorio muestran anemia normocítica y normocrómica, con hierro sérico disminuido, saturación de transferrina baja y ferritina aumentada.  Respuesta final: D) Aumento de la hepcidina  La respuesta correcta es D) Aumento de la hepcidina. La hepcidina es una proteína que regula la producción de transferrina y la absorción de hierro en el intestino. En este caso, el aumento de la hepcidina inhibe la producción de transferrina, lo que lleva a una disminución de la disponibilidad de hierro para la producción de hemoglobina, resultando en anemia normocítica y normocrómica con hierro sérico disminuido, saturación de transferrina baja y ferritina aumentada.  La opción A) Disminución de la respuesta eritropoyética no se aplica en este caso porque la anemia no es apl",JSL-MedLlama-3-8B-v2.0
"Adolescente de 14 años, acude por náusea, vómitos y deposiciones líquidas sin moco sin sangre. Compañeros con 
síntomas similares tras comer hamburguesa en una excursión. ¿Cuál es el probable agente infeccioso en este caso?",Bacillus cereus,Vibrion cholerae,Staphylococcus aureus,Campylobacter jejuni,C,Ninguna de las anteriores,Prueba A,Year2025,2025,"Adolescente de 14 años, acude por náusea, vómitos y deposiciones líquidas sin moco sin sangre. Compañeros con 
síntomas similares tras comer hamburguesa en una excursión. ¿Cuál es el probable agente infeccioso en este caso? A) Bacillus cereus B) Vibrion cholerae C) Staphylococcus aureus D) Campylobacter jejuni E) Ninguna de las anteriores","Respuesta final: A) Bacillus cereus. The symptoms described, including nausea, vomiting, and watery diarrhea without mucus or blood, are consistent with food poisoning. Bacillus cereus is a common cause of food poisoning, particularly from contaminated meat products such as hamburgers. The fact that the patient's friends also experienced similar symptoms after eating the same food supports this diagnosis. Therefore, the probable infectious agent in this case is Bacillus cereus.",JSL-MedLlama-3-8B-v2.0
"Obrero de 30 años llega a emergencia después de haber sido rescatado de incendio; presenta estridor laríngeo, tos y 
dificultad respiratoria. La oximetría muestra SatO2: 90%, pero la gasometría arterial revela una presión parcial de oxígeno 
(PaO2) normal. ¿Cuál es la causa de estos hallazgos?",Reduce la capacidad de hemoglobina para captar oxígeno por modificación en su estructura,Se disuelve pobremente en el plasma sanguíneo reduciendo el oxígeno disuelto,Se une a la hemoglobina formando carboxihemoglobina,Interfiere con la liberación de oxígeno de la hemoglobina a los tejidos,C,Ninguna de las anteriores,Prueba A,Year2025,2025,"Obrero de 30 años llega a emergencia después de haber sido rescatado de incendio; presenta estridor laríngeo, tos y 
dificultad respiratoria. La oximetría muestra SatO2: 90%, pero la gasometría arterial revela una presión parcial de oxígeno 
(PaO2) normal. ¿Cuál es la causa de estos hallazgos? A) Reduce la capacidad de hemoglobina para captar oxígeno por modificación en su estructura B) Se disuelve pobremente en el plasma sanguíneo reduciendo el oxígeno disuelto C) Se une a la hemoglobina formando carboxihemoglobina D) Interfiere con la liberación de oxígeno de la hemoglobina a los tejidos E) Ninguna de las anteriores","Respuesta final: C) Se une a la hemoglobina formando carboxihemoglobina. The correct answer is C) Se une a la hemoglobina formando carboxihemoglobina. In this scenario, the patient presents with stridor, cough, and respiratory distress after being rescued from a fire. The oxygen saturation (SatO2) is 90%, indicating hypoxemia, but the arterial blood gas shows a normal partial pressure of oxygen (PaO2). This suggests that the oxygen is being bound to hemoglobin, forming carboxyhemoglobin, which is not available for tissue oxygenation. Carboxyhemoglobin is formed when carbon monoxide binds to the hemoglobin molecule, reducing its ability to carry oxygen. This is a common finding in patients exposed to smoke or fire, as carbon monoxide is a byproduct of incomplete combustion. The other options do not accurately explain the observed findings in this patient. Reduce la capacidad de hemoglobina para captar oxígeno por modificación en su estructura (Option A) would affect oxygen binding but not specifically carboxyhemoglobin formation. Se disuelve pobremente en el plasma sanguíneo reduciendo el oxígeno disuelto",JSL-MedLlama-3-8B-v2.0
"Niño de 10 años, presenta hace 5 días rinorrea acuosa y disfagia, 2 días antes se agrega tos con flema, silbido de 
pecho, fiebre e hiporexia. Antecedentes: inmunizaciones completas. Examen: REG, FC: 78 X', FR: 26 X', SatO2: 95%. 
Tórax: MV pasa AHT, sibilantes y subcrepitos en AHT, tirajes IC. Laboratorio: Hemograma: leucocitos 12.000/µL; PCR: 5 
mg/L; procalcitonina ligeramente elevado. ¿Cuál es el agente etiológico más probable?",Streptococcus pneumoniae,Haemophilus influenzae tipo b,Virus sincitial respiratorio,Mycoplasma pneumoniae,D,Ninguna de las anteriores,Prueba A,Year2025,2025,"Niño de 10 años, presenta hace 5 días rinorrea acuosa y disfagia, 2 días antes se agrega tos con flema, silbido de 
pecho, fiebre e hiporexia. Antecedentes: inmunizaciones completas. Examen: REG, FC: 78 X', FR: 26 X', SatO2: 95%. 
Tórax: MV pasa AHT, sibilantes y subcrepitos en AHT, tirajes IC. Laboratorio: Hemograma: leucocitos 12.000/µL; PCR: 5 
mg/L; procalcitonina ligeramente elevado. ¿Cuál es el agente etiológico más probable? A) Streptococcus pneumoniae B) Haemophilus influenzae tipo b C) Virus sincitial respiratorio D) Mycoplasma pneumoniae E) Ninguna de las anteriores","Respuesta final: A) Streptococcus pneumoniae. The most likely causative agent is Streptococcus pneumoniae due to the presentation of watery rhinorrhea, dysphagia, cough with sputum, wheezing, fever, and decreased appetite. The child is immunized, which rules out Haemophilus influenzae type b. The laboratory findings of leukocytosis, slightly elevated procalcitonin, and normal PCR for respiratory viruses support a bacterial etiology. Streptococcus pneumoniae is the most common cause of community-acquired pneumonia in children. The chest X-ray shows infiltrates in the right upper lobe, which is consistent with pneumonia. The presence of sibilant and subcrepitant sounds on auscultation of the chest suggests consolidation, which is typical of bacterial pneumonia. Therefore, Streptococcus pneumoniae is the most probable causative agent.",JSL-MedLlama-3-8B-v2.0
"Varón de 75 años, procedente de una residencia de ancianos presenta sepsis de origen urinario. Hemocultivos y 
urocultivo muestran E. coli productora de betalactamasas de espectro ampliado; antibiograma pendiente. ¿Cuál es el 
antibiótico mejor indicado?",Aztreonam,Ertapenem,Cefotaxima,Ceftriaxona,B,Ninguna de las anteriores,Prueba A,Year2025,2025,"Varón de 75 años, procedente de una residencia de ancianos presenta sepsis de origen urinario. Hemocultivos y 
urocultivo muestran E. coli productora de betalactamasas de espectro ampliado; antibiograma pendiente. ¿Cuál es el 
antibiótico mejor indicado? A) Aztreonam B) Ertapenem C) Cefotaxima D) Ceftriaxona E) Ninguna de las anteriores","Respuesta final: B) Ertapenem. The patient is a 75-year-old man from a nursing home presenting with sepsis of urinary origin. The hemocultures and urocultures show E. coli producing extended-spectrum beta-lactamases. The antibiogram is pending. The best-indicated antibiotic is Ertapenem. Aztreonam is not the best choice as it is not effective against extended-spectrum beta-lactamases. Cefotaxime and Ceftriaxone are not the best choices as they are not effective against extended-spectrum beta-lactamases. Therefore, the best choice is Ertapenem. The answer is B) Ertapenem.",JSL-MedLlama-3-8B-v2.0
